,Formula,Num_Runs,Run_Names,Avg_Score
4057,C28H39NO3,3,"bigmed, med, tiny",73.38666666666666
4059,C28H39NO6,3,"bigmed, med, tiny",62.20666666666667
4586,C29H59NO,3,"large, med, tiny",68.70333333333333
4582,C29H58NO7P,3,"large, large, med",52.92666666666667
4578,C29H57O8P,3,"bigmed, med, tiny",63.17666666666667
4065,C28H40O10,3,"bigmed, med, tiny",67.26333333333334
12535,C5H9NO,3,"bigmed, med, tiny",86.44333333333333
1169,C16H34O,3,"large, med, tiny",78.83333333333333
12010,C57H113N2O6P,3,"large, large, med",52.28333333333333
4572,C29H57NO7,3,"bigmed, large, med",69.39666666666666
4571,C29H57NO5,3,"bigmed, med, tiny",57.156666666666666
4086,C28H42O11,3,"bigmed, med, tiny",58.156666666666666
4570,C29H57NO4,3,"bigmed, med, tiny",63.73666666666667
4567,C29H57N2O7P,3,"large, med, tiny",77.59333333333333
12530,C5H8O,3,"bigmed, med, tiny",85.80666666666666
4565,C29H56O9,3,"large, large, med",63.32333333333333
12020,C57H115NO3,3,"bigmed, med, tiny",58.10333333333333
4091,C28H42O7,3,"large, med, tiny",64.51333333333334
12041,C57H88O9,3,"large, med, tiny",66.37333333333333
4546,C29H55N3O,3,"large, med, tiny",65.46333333333332
4541,C29H54O5,3,"bigmed, med, tiny",62.5
12042,C57H89NO10,3,"large, med, tiny",52.776666666666664
4539,C29H54O3,3,"bigmed, med, tiny",84.48333333333333
4538,C29H54O21P4,3,"bigmed, large, tiny",71.61333333333333
12043,C57H89NO7,3,"large, med, tiny",56.79333333333333
4095,C28H42O9,3,"bigmed, med, tiny",62.32999999999999
4100,C28H43NO5,3,"bigmed, large, med",66.14
248,C11H20O,3,"bigmed, med, tiny",73.52333333333333
4380,C29H42O9,3,"bigmed, med, tiny",68.41666666666667
4379,C29H42O8,3,"bigmed, med, tiny",63.550000000000004
4377,C29H42O6S,3,"large, med, tiny",70.11333333333333
4155,C28H46O8,3,"large, med, tiny",71.69666666666667
12389,C59H112O14,3,"bigmed, large, tiny",68.31666666666666
12510,C5H13NO,3,"bigmed, med, tiny",91.07
12399,C59H113O10P,3,"bigmed, large, tiny",60.39333333333334
12405,C59H114O12S,3,"bigmed, large, tiny",60.25
12406,C59H114O13S,3,"bigmed, med, tiny",66.55
4248,C28H52O4,3,"large, large, med",60.54333333333333
12411,C59H115NO11S,3,"bigmed, large, tiny",59.51333333333334
4244,C28H52O10,3,"bigmed, med, tiny",68.92333333333333
1226,C17H23N5O7,3,"large, med, tiny",82.57333333333334
265,C11H21NO7,3,"bigmed, med, tiny",62.080000000000005
262,C11H21NO3,3,"large, med, tiny",57.699999999999996
12426,C59H117O9P,3,"bigmed, med, tiny",55.18333333333334
4230,C28H51NO8,3,"large, med, tiny",54.77666666666667
4156,C28H47N3O3,3,"bigmed, med, tiny",64.49
12384,C59H112NO8P,3,"large, large, med",53.446666666666665
257,C11H21N5O3,3,"large, med, tiny",66.66000000000001
12435,C59H88O11,3,"bigmed, med, tiny",74.86333333333333
12438,C59H90O11,3,"bigmed, med, tiny",52.95666666666667
4216,C28H50O4S,3,"large, med, tiny",58.723333333333336
4215,C28H50O4,3,"bigmed, med, tiny",57.92666666666667
4210,C28H50NO9P,3,"large, med, tiny",74.71
4164,C28H47NO6S,3,"bigmed, med, tiny",53.98
4209,C28H50NO6P,3,"bigmed, med, tiny",62.64000000000001
12500,C5H11NO,3,"bigmed, med, tiny",85.52333333333333
12473,C59H96NO11P,3,"bigmed, large, med",58.199999999999996
4170,C28H47O9P,3,"bigmed, med, tiny",62.53333333333333
1234,C17H24O4,3,"bigmed, med, tiny",64.86
4181,C28H48O2,3,"bigmed, med, tiny",67.46666666666667
4268,C28H54O4,3,"large, med, tiny",83.83
4139,C28H46NO11P,3,"large, med, tiny",59.94
12260,C58H90O10,3,"large, med, tiny",55.54333333333333
4340,C29H39NO10,3,"bigmed, med, tiny",63.22666666666667
4373,C29H42O2,3,"bigmed, large, med",56.93000000000001
4119,C28H44O4S,3,"bigmed, large, tiny",54.75333333333333
12281,C58H94O4,3,"bigmed, med, tiny",62.346666666666664
4368,C29H42N2O3,3,"large, med, tiny",74.88666666666667
4367,C29H41NO8,3,"bigmed, med, tiny",74.69
4121,C28H44O5S,3,"bigmed, med, tiny",60.126666666666665
12282,C58H94O5,3,"bigmed, large, med",63.36000000000001
12296,C58H96O6,3,"large, med, tiny",62.97666666666667
4122,C28H44O6S,3,"bigmed, large, med",60.68333333333334
12301,C58H97O9P,3,"bigmed, med, tiny",58.03333333333333
1202,C17H20O6,3,"bigmed, med, tiny",68.64
12309,C58H98O9,3,"large, med, tiny",57.370000000000005
12522,C5H6O5,3,"bigmed, large, med",81.90333333333332
4333,C29H38O4,3,"bigmed, med, tiny",53.97666666666667
12382,C59H111O9P,3,"bigmed, med, tiny",59.99333333333333
4332,C29H38O3,3,"large, med, tiny",57.346666666666664
4310,C29H34N4,3,"bigmed, med, tiny",65.53333333333333
4304,C28H61O12P,3,"bigmed, med, tiny",67.21
4303,C28H59N2O7P,3,"large, med, tiny",71.33666666666666
4302,C28H59N2O6P,3,"bigmed, med, tiny",63.203333333333326
1214,C17H22N6O2,3,"large, med, tiny",55.943333333333335
4288,C28H57N2O6P,3,"large, med, tiny",72.12333333333333
12518,C5H6O,3,"bigmed, med, tiny",86.44333333333333
12363,C59H108O9,3,"bigmed, large, tiny",58.50666666666667
1247,C17H26N4O,3,"large, med, tiny",66.31
4282,C28H56NO7P,3,"bigmed, large, med",62.03666666666667
4279,C28H55O12P,3,"bigmed, med, tiny",59.31
4275,C28H55NO5,3,"bigmed, med, tiny",67.07666666666667
11967,C57H107O8P,3,"bigmed, large, tiny",58.173333333333325
12558,C60H104O11,3,"bigmed, large, med",52.083333333333336
5067,C31H55O10P,3,"large, med, tiny",77.14666666666666
4624,C30H40O,3,"large, med, tiny",52.083333333333336
11568,C55H84O14,3,"large, med, tiny",54.30666666666667
12603,C60H110O13S,3,"bigmed, med, tiny",56.74
4975,C31H49NO8,3,"bigmed, large, tiny",59.48666666666667
4974,C31H49NO7,3,"bigmed, med, tiny",79.71
1111,C16H29NO5,3,"large, med, tiny",72.30666666666666
12594,C60H109NO17,3,"bigmed, med, tiny",77.19666666666667
11584,C55H86O13S,3,"large, med, tiny",66.89999999999999
11587,C55H86O4,3,"bigmed, med, tiny",52.67666666666667
4964,C31H48O13,3,"large, med, tiny",70.73
4957,C31H47O13P,3,"bigmed, med, tiny",73.83666666666666
4956,C31H47O12P,3,"large, med, tiny",57.75666666666667
11592,C55H87NO6,3,"bigmed, med, tiny",55.23333333333333
4945,C31H46O9,3,"bigmed, med, tiny",66.21
4944,C31H46O8,3,"bigmed, large, tiny",64.33
6091,C35H58O4,3,"bigmed, med, tiny",73.65666666666667
4940,C31H46O2,3,"bigmed, large, med",61.25666666666667
11611,C55H89NO6,3,"bigmed, large, med",56.96
11616,C55H90NO9P,3,"bigmed, large, tiny",56.31666666666666
1256,C17H27N3O4S,3,"large, med, tiny",60.22666666666667
4909,C31H43NO12,3,"large, med, tiny",68.79333333333334
11619,C55H90O14,3,"bigmed, large, tiny",51.370000000000005
11620,C55H90O15,3,"large, med, tiny",57.71666666666667
4014,C28H31N2O3,3,"bigmed, med, tiny",61.11666666666667
11634,C55H92NO9P,3,"bigmed, med, tiny",65.37333333333333
11637,C55H92O5,3,"bigmed, med, tiny",60.919999999999995
12591,C60H109NO11S,3,"bigmed, large, med",54.9
4880,C30H60O2,3,"bigmed, med, tiny",68.42
4879,C30H60O12P2,3,"large, med, tiny",54.72
4876,C30H60N2O3,3,"large, med, tiny",55.199999999999996
4979,C31H49O9P,3,"large, med, tiny",77.99000000000001
11562,C55H82O6,3,"bigmed, large, large",56.79
3983,C27H53NO4,3,"bigmed, med, tiny",63.39666666666667
5022,C31H53N11O5,3,"bigmed, large, tiny",58.873333333333335
3969,C27H52O11S,3,"bigmed, large, med",62.74666666666667
12493,C5H10O,3,"bigmed, med, tiny",91.07
1082,C16H27N9O5,3,"bigmed, med, tiny",84.95
11490,C55H104O10,3,"large, med, tiny",54.27
11492,C55H104O12,3,"large, med, tiny",53.99
1083,C16H27NO11,3,"large, med, tiny",89.34333333333332
11493,C55H104O12S,3,"large, large, tiny",67.96
5046,C31H54O14,3,"large, med, tiny",73.33
5045,C31H54O12,3,"bigmed, med, tiny",58.23
1090,C16H28N4O5,3,"bigmed, med, tiny",81.69
5033,C31H53O14P,3,"large, med, tiny",78.63666666666667
11520,C55H107NO3,3,"large, med, tiny",57.35333333333333
1092,C16H28N6O4,3,"bigmed, large, med",68.22666666666667
3976,C27H53N2O6P,3,"large, med, tiny",76.19333333333334
11556,C55H74N4O5,3,"bigmed, med, tiny",82.82333333333334
5019,C31H52O7,3,"bigmed, large, tiny",60.03333333333333
1096,C16H28O,3,"large, med, tiny",75.54333333333334
1097,C16H28O2,3,"bigmed, med, tiny",65.72333333333334
12610,C60H111O10P,3,"bigmed, med, tiny",55.97666666666667
5006,C31H52NO9P,3,"large, med, tiny",78.91333333333334
5005,C31H52NO7P,3,"large, med, tiny",70.69666666666667
310,C12H13NO2S,3,"large, med, tiny",82.58
1104,C16H29N3O6,3,"large, med, tiny",54.39333333333334
5001,C31H52N2O5S,3,"bigmed, med, tiny",55.373333333333335
4997,C31H51O13P,3,"large, large, med",56.29
11539,C55H109NO4,3,"bigmed, large, tiny",54.23666666666667
3981,C27H53NO3,3,"bigmed, med, tiny",83.67
11550,C55H111NO5,3,"bigmed, med, tiny",56.97666666666667
4875,C30H59O8P,3,"bigmed, med, tiny",56.53333333333333
11703,C55H99NO6,3,"large, large, tiny",52.550000000000004
4859,C30H58O2,3,"bigmed, large, med",61.78666666666667
4049,C28H38O4,3,"large, med, tiny",64.13666666666667
11835,C56H87O10P,3,"bigmed, large, tiny",56.19
11840,C56H88O4,3,"large, med, tiny",64.25333333333333
12571,C60H106O9,3,"bigmed, large, tiny",53.74666666666667
1143,C16H31NO5,3,"large, med, tiny",74.58333333333333
11843,C56H89NO13,3,"bigmed, med, tiny",65.23333333333333
4709,C30H49N3O2,3,"large, med, tiny",64.66666666666667
1151,C16H32N6O5,3,"large, large, tiny",55.276666666666664
4706,C30H48O2,3,"bigmed, med, tiny",54.120000000000005
11856,C56H91NO5,3,"large, med, tiny",67.01666666666667
283,C11H23NO2,3,"bigmed, med, tiny",88.50999999999999
4692,C30H47NO8,3,"large, med, tiny",59.65
4689,C30H47NO6,3,"bigmed, large, med",63.29333333333333
4688,C30H47NO5S,3,"bigmed, large, med",56.376666666666665
11874,C56H95NO11S,3,"bigmed, med, tiny",71.90333333333332
11833,C56H87NO10,3,"bigmed, large, med",59.82333333333333
11877,C56H95NO5,3,"large, med, tiny",55.223333333333336
11881,C56H95NO9,3,"bigmed, med, tiny",54.72
4051,C28H38O7,3,"bigmed, large, large",61.279999999999994
1152,C16H32N8O5,3,"large, med, tiny",69.15666666666667
12559,C60H104O6,3,"bigmed, large, med",54.56666666666666
4668,C30H46N2O3,3,"bigmed, med, tiny",58.31666666666666
11887,C56H96O7,3,"large, med, tiny",52.51333333333333
11888,C56H97NO14,3,"bigmed, med, tiny",54.09
4659,C30H45NO5S,3,"large, med, tiny",64.45333333333333
4654,C30H45NO10S,3,"large, med, tiny",69.52333333333333
11920,C57H100O4,3,"bigmed, large, tiny",53.46666666666667
4635,C30H42O8,3,"bigmed, large, med",69.91
11926,C57H101NO8,3,"bigmed, med, tiny",61.01666666666667
4727,C30H50NO8P,3,"bigmed, large, large",54.086666666666666
11822,C56H84O10,3,"bigmed, med, tiny",59.10666666666666
4835,C30H57N3O,3,"bigmed, med, tiny",62.74
1130,C16H31ClO3,3,"large, large, med",55.50333333333333
4834,C30H57N2O6P,3,"large, med, tiny",66.44666666666666
4833,C30H56O6,3,"bigmed, large, tiny",59.373333333333335
1129,C16H30O6,3,"large, med, tiny",66.69
4830,C30H56O3,3,"bigmed, med, tiny",61.913333333333334
4829,C30H56O2,3,"bigmed, med, tiny",59.51666666666667
12586,C60H108O13S,3,"large, med, tiny",66.34666666666666
4828,C30H56O14,3,"bigmed, med, tiny",60.00333333333333
4827,C30H56O10,3,"bigmed, med, tiny",68.24666666666667
237,C11H19NO6,3,"large, med, tiny",79.85000000000001
4822,C30H55O9P,3,"bigmed, med, tiny",64.98666666666666
12573,C60H107NO11S,3,"bigmed, large, med",61.30666666666667
4807,C30H55N3O3,3,"bigmed, large, med",58.846666666666664
4038,C28H37NO4,3,"bigmed, med, tiny",74.84666666666666
4798,C30H54NO8P,3,"bigmed, med, tiny",67.68333333333334
11818,C56H82O11,3,"large, med, tiny",61.25666666666667
11752,C56H105O9P,3,"large, med, tiny",53.18
11766,C56H107NO9,3,"bigmed, med, tiny",52.03333333333333
4788,C30H53O11P,3,"bigmed, med, tiny",57.31
293,C12H10O2S,3,"large, med, tiny",88.45666666666666
4773,C30H52O2,3,"bigmed, med, tiny",56.43666666666667
4771,C30H52O13,3,"bigmed, med, tiny",54.26666666666667
4759,C30H52N4O5,3,"large, med, tiny",63.85666666666666
4755,C30H51O9P,3,"bigmed, med, tiny",62.303333333333335
11800,C56H111NO11S,3,"bigmed, med, tiny",62.806666666666665
287,C11H8,3,"bigmed, med, tiny",77.29
4745,C30H51NO6S,3,"bigmed, large, tiny",63.586666666666666
11812,C56H113O12P,3,"bigmed, med, tiny",56.56
4738,C30H50O9,3,"bigmed, med, tiny",72.66666666666667
4942,C31H46O4,3,"bigmed, med, tiny",67.43333333333334
10242,C50H78NO10P,3,"bigmed, med, tiny",59.51333333333333
6093,C35H58O6,3,"bigmed, med, tiny",73.37
9252,C46H85NO10,3,"bigmed, large, med",72.59666666666666
7679,C41H70NO10P,3,"large, large, tiny",60.01333333333333
7683,C41H70O10,3,"bigmed, med, tiny",74.49333333333333
495,C13H17N3O,3,"bigmed, large, med",66.89333333333333
665,C14H21N3O9S,3,"large, med, tiny",70.79
7698,C41H71NO4,3,"large, med, tiny",55.199999999999996
7699,C41H71NO6,3,"bigmed, med, tiny",54.23666666666667
7727,C41H73NO4,3,"large, large, med",53.27333333333333
657,C14H20NO4,3,"large, med, tiny",74.42
9240,C46H84NO8P,3,"large, med, tiny",57.74666666666667
9238,C46H84NO14P,3,"bigmed, med, tiny",71.24666666666667
9231,C46H83O13P,3,"large, med, tiny",51.663333333333334
7738,C41H74O10,3,"large, med, tiny",64.01333333333334
7739,C41H74O11,3,"large, med, tiny",52.02333333333333
9225,C46H83NO4,3,"bigmed, large, large",59.07333333333333
7677,C41H69O7P,3,"bigmed, med, tiny",78.32
9288,C46H88O15P2,3,"bigmed, med, tiny",82.97333333333334
9289,C46H88O4,3,"bigmed, large, med",56.99333333333334
7669,C41H69NO7S,3,"large, med, tiny",61.45666666666667
672,C14H22N2O2,3,"bigmed, large, med",63.91
7660,C41H68O13,3,"large, med, tiny",66.89
9299,C46H89NO7,3,"bigmed, med, tiny",61.13666666666668
7653,C41H68NO6P,3,"large, med, tiny",62.31666666666666
7643,C41H67NO3,3,"bigmed, large, med",57.836666666666666
494,C13H17ClN2O2,3,"large, med, tiny",54.666666666666664
9310,C46H90O10,3,"bigmed, large, tiny",54.44333333333333
7636,C41H66O13,3,"large, med, tiny",86.93666666666667
9314,C46H91NO10,3,"bigmed, large, tiny",58.0
9316,C46H91NO3,3,"large, med, tiny",54.18333333333334
9317,C46H91NO5,3,"bigmed, large, med",54.93666666666667
9321,C46H91O8P,3,"large, med, tiny",55.6
9329,C46H93O9P,3,"bigmed, large, large",54.026666666666664
9223,C46H83NO18,3,"bigmed, med, tiny",61.50333333333333
7752,C41H75NO2,3,"large, large, large",57.080000000000005
9333,C47H66O4,3,"bigmed, med, tiny",64.25333333333333
7873,C42H62O4,3,"bigmed, med, tiny",63.24
7841,C41H81NO3,3,"bigmed, large, med",57.56
9147,C46H77NO9,3,"large, med, tiny",63.33666666666667
7847,C41H81O12P,3,"large, large, med",54.88333333333333
7850,C41H82NO10P,3,"large, med, tiny",67.24
7869,C42H60O6,3,"large, med, tiny",68.15333333333332
7870,C42H62NO10P,3,"large, med, tiny",79.50333333333333
506,C13H18O4,3,"bigmed, med, tiny",78.40666666666668
9205,C46H82N2O16,3,"large, med, tiny",57.653333333333336
507,C13H18O5,3,"bigmed, large, med",65.64
9116,C46H74O11,3,"large, med, tiny",59.446666666666665
7909,C42H68O14,3,"large, med, tiny",65.54
9103,C46H73NO6,3,"large, med, tiny",59.169999999999995
635,C14H16O5,3,"bigmed, med, tiny",59.28
7937,C42H70O4,3,"large, med, tiny",58.09666666666667
9159,C46H78O14,3,"large, med, tiny",60.18
645,C14H18O4,3,"bigmed, med, tiny",74.56666666666666
7828,C41H80NO7P,3,"bigmed, med, tiny",53.51333333333334
9167,C46H79NO12S,3,"large, med, tiny",67.21
7818,C41H79O10P,3,"large, med, tiny",69.92333333333333
7817,C41H79NO9,3,"bigmed, large, med",74.88333333333334
9173,C46H79NO8,3,"large, large, med",55.74666666666667
7797,C41H78O13S,3,"large, med, tiny",61.54666666666666
9177,C46H80NO10P,3,"large, med, tiny",60.169999999999995
7792,C41H78NO8P,3,"bigmed, med, tiny",62.19333333333333
9178,C46H80NO8P,3,"bigmed, med, tiny",67.02333333333333
9191,C46H81NO3,3,"bigmed, large, tiny",54.800000000000004
7772,C41H76O6,3,"bigmed, large, large",57.123333333333335
9201,C46H81O14P,3,"bigmed, med, tiny",81.07000000000001
7764,C41H75O8P,3,"large, med, tiny",59.9
7758,C41H75O11P,3,"bigmed, med, tiny",64.75333333333333
7755,C41H75NO7,3,"bigmed, large, med",58.36000000000001
7614,C41H64O13,3,"bigmed, med, tiny",57.660000000000004
7602,C41H62O9,3,"bigmed, med, tiny",58.839999999999996
630,C14H16N4,3,"bigmed, med, tiny",74.86
9418,C47H77NO8,3,"bigmed, med, tiny",60.78333333333333
7414,C40H68O13S,3,"large, med, tiny",78.55333333333334
7417,C40H68O2,3,"large, med, tiny",57.20666666666667
7419,C40H69N2O6P,3,"large, med, tiny",57.29666666666666
7425,C40H69NO4,3,"bigmed, large, tiny",59.79
7426,C40H69NO5,3,"bigmed, large, med",54.419999999999995
7427,C40H69NO6,3,"large, med, tiny",59.01
7430,C40H69NO9,3,"bigmed, med, tiny",61.903333333333336
9399,C47H75O13P,3,"large, med, tiny",66.36
7431,C40H69O10P,3,"bigmed, med, tiny",64.74
9411,C47H76O5,3,"bigmed, med, tiny",62.43333333333334
7446,C40H70O9,3,"bigmed, med, tiny",56.696666666666665
7447,C40H71N2O7P,3,"bigmed, med, tiny",74.16666666666667
711,C14H25N5O7,3,"large, med, tiny",91.44
9408,C47H76O15,3,"bigmed, med, tiny",57.69
7402,C40H67NO9,3,"bigmed, med, tiny",58.82333333333333
9426,C47H78NO8P,3,"large, med, tiny",53.54
9428,C47H78O10,3,"bigmed, large, med",58.473333333333336
9432,C47H78O4,3,"large, med, tiny",54.10666666666666
9434,C47H78O9,3,"bigmed, large, med",55.52
9446,C47H79O8P,3,"bigmed, med, tiny",52.196666666666665
9448,C47H80NO10P,3,"large, med, tiny",81.82666666666667
7375,C40H64O5,3,"bigmed, med, tiny",73.10666666666667
9456,C47H80O13S,3,"bigmed, large, med",52.64333333333334
9460,C47H80O4,3,"large, large, med",59.53333333333333
7354,C40H62,3,"bigmed, large, tiny",71.64333333333333
7353,C40H61O8P,3,"bigmed, large, tiny",52.663333333333334
7349,C40H61NO5,3,"bigmed, large, tiny",56.13333333333333
7345,C40H59O15P,3,"large, med, tiny",58.51666666666667
9463,C47H81NO10,3,"bigmed, large, med",58.81
7339,C40H56O5,3,"large, med, tiny",64.72666666666667
7335,C40H56,3,"large, med, tiny",58.086666666666666
7474,C40H73NO14,3,"bigmed, med, tiny",57.32666666666666
9396,C47H75NO6,3,"large, med, tiny",55.6
7594,C41H60O2,3,"large, med, tiny",60.166666666666664
9354,C47H71O9P,3,"large, med, tiny",84.85666666666667
9361,C47H72O14,3,"large, med, tiny",59.29999999999999
693,C14H24N4O7,3,"bigmed, med, tiny",60.25666666666666
7545,C40H78NO10P,3,"bigmed, large, med",55.053333333333335
9360,C47H72O10,3,"bigmed, med, tiny",58.11666666666667
9359,C47H72NO9P,3,"large, med, tiny",63.75666666666666
9355,C47H72NO10P,3,"bigmed, med, tiny",60.72
9350,C47H71NO5,3,"bigmed, large, med",65.51
9395,C47H75NO10,3,"bigmed, med, tiny",58.410000000000004
9345,C47H70O2,3,"bigmed, large, med",55.300000000000004
7575,C40H82NO6P,3,"large, large, tiny",60.199999999999996
7581,C41H48N2O8,3,"large, med, tiny",68.19
686,C14H23NO11,3,"bigmed, med, tiny",68.34
7590,C41H60NO12P,3,"large, med, tiny",68.94
7592,C41H60O12,3,"large, med, tiny",70.33333333333333
7540,C40H77NO9,3,"bigmed, med, tiny",63.69
7539,C40H77NO8,3,"bigmed, med, tiny",62.85333333333333
7534,C40H77NO15,3,"bigmed, large, med",66.12333333333333
7533,C40H77NO12S,3,"large, med, tiny",66.43333333333334
7526,C40H76O15,3,"bigmed, med, tiny",65.93333333333334
700,C14H24O3,3,"bigmed, med, tiny",68.5
701,C14H24O8,3,"bigmed, med, tiny",60.60999999999999
9367,C47H73NO10,3,"bigmed, large, med",56.67333333333334
488,C13H16N4O2,3,"bigmed, med, tiny",76.39666666666666
7517,C40H76NO10P,3,"bigmed, med, tiny",57.15
9372,C47H73NO7,3,"bigmed, large, med",78.29
9382,C47H74NO11P,3,"bigmed, large, med",54.88666666666666
9383,C47H74NO7P,3,"bigmed, large, large",58.35666666666666
9385,C47H74NO9P,3,"large, med, tiny",84.85666666666667
9387,C47H74O11,3,"bigmed, large, med",52.26666666666667
9388,C47H74O12,3,"bigmed, med, tiny",53.23
9391,C47H74O2,3,"large, med, tiny",53.48333333333333
7939,C42H70O9,3,"bigmed, med, tiny",62.26333333333334
7949,C42H71O10P,3,"bigmed, med, tiny",55.31
10352,C50H89NO11S,3,"large, med, tiny",60.26666666666667
8789,C45H70NO8P,3,"large, med, tiny",80.73333333333333
8822,C45H74O12S,3,"bigmed, large, med",59.25333333333333
8370,C43H82O4,3,"bigmed, large, med",55.623333333333335
8792,C45H70O11P2,3,"large, med, tiny",73.96666666666665
8381,C43H83NO8,3,"large, large, med",56.72333333333333
8791,C45H70O11,3,"bigmed, med, tiny",55.06
8386,C43H83O14P,3,"large, med, tiny",54.02
8787,C45H70NO10P,3,"bigmed, med, tiny",53.47
552,C13H23N5O7,3,"bigmed, med, tiny",79.7
8778,C45H69NO6,3,"bigmed, med, tiny",74.97333333333333
8397,C43H85N2O7P,3,"large, med, tiny",58.54
8774,C45H68O13S,3,"large, med, tiny",78.80000000000001
8399,C43H85NO3,3,"bigmed, large, med",55.53333333333333
8770,C45H68NO7P,3,"bigmed, med, tiny",57.86333333333334
547,C13H23N3O6,3,"large, med, tiny",67.39666666666666
8823,C45H74O15,3,"large, med, tiny",73.63
8827,C45H74O9,3,"bigmed, large, med",64.84333333333333
8338,C43H80NO8P,3,"bigmed, med, tiny",54.276666666666664
8833,C45H75NO5,3,"large, med, tiny",55.169999999999995
8332,C43H79O12P,3,"large, med, tiny",73.08999999999999
8840,C45H76NO9P,3,"large, med, tiny",88.00333333333333
8841,C45H76O10,3,"bigmed, med, tiny",56.446666666666665
8316,C43H78O12S,3,"bigmed, med, tiny",62.376666666666665
8309,C43H78NO7P,3,"bigmed, large, med",58.95333333333334
8298,C43H77NO9,3,"large, med, tiny",61.63666666666666
8861,C45H77NO6,3,"large, med, tiny",70.87333333333333
8862,C45H77NO7,3,"large, med, tiny",59.95666666666667
534,C13H21NO6,3,"bigmed, med, tiny",58.99666666666667
8284,C43H76O4,3,"large, med, tiny",56.49
8864,C45H77NO9,3,"bigmed, large, med",63.81666666666666
8866,C45H77O12P,3,"large, med, tiny",73.31666666666666
8278,C43H76O11P2,3,"bigmed, med, tiny",63.76
8422,C43H89N2O6P,3,"bigmed, large, med",63.06666666666666
8432,C44H62O6,3,"large, med, tiny",68.53666666666668
8874,C45H78NO7P,3,"bigmed, large, tiny",56.25666666666667
8662,C44H83NO5,3,"bigmed, large, tiny",55.71666666666667
8541,C44H75O13P,3,"large, med, tiny",67.03666666666668
8669,C44H83O13P,3,"bigmed, med, tiny",71.51333333333334
8543,C44H76NO10P,3,"bigmed, large, large",64.54333333333334
8668,C44H83O12P,3,"bigmed, large, large",51.1
8666,C44H83O10P,3,"large, med, tiny",70.44666666666667
8557,C44H76O9,3,"large, med, tiny",57.13333333333333
8562,C44H77NO5,3,"large, med, tiny",57.76333333333333
8442,C44H66NO8P,3,"large, med, tiny",62.93666666666667
8564,C44H77NO6S,3,"large, med, tiny",61.07
562,C13H24N6O6,3,"large, med, tiny",74.67666666666666
8571,C44H77O12P,3,"large, med, tiny",62.07666666666666
559,C13H24N4O5,3,"bigmed, med, tiny",68.67333333333333
8592,C44H78O9,3,"large, med, tiny",59.166666666666664
8600,C44H79NO4,3,"bigmed, large, large",62.76333333333334
8528,C44H75N2O6P,3,"bigmed, med, tiny",73.70666666666666
8525,C44H74O4,3,"large, med, tiny",64.56666666666666
8679,C44H84NO8P,3,"large, med, tiny",55.39666666666667
8682,C44H84O13S,3,"large, med, tiny",51.74
8506,C44H73NO8,3,"large, med, tiny",59.89333333333334
8695,C44H85NO3,3,"large, large, large",59.4
8499,C44H73NO11S,3,"large, med, tiny",67.55999999999999
8489,C44H72O10,3,"bigmed, med, tiny",62.02
8480,C44H71NO7,3,"bigmed, med, tiny",70.70666666666666
8701,C44H85NO9,3,"large, large, tiny",53.17666666666667
8477,C44H70O15,3,"large, med, tiny",60.86000000000001
8473,C44H70NO11P,3,"bigmed, large, med",56.836666666666666
8469,C44H69NO7,3,"large, med, tiny",65.30333333333333
8465,C44H69N5O10,3,"large, med, tiny",73.73
8710,C44H86NO8P,3,"large, large, med",53.06333333333333
8455,C44H68NO13P,3,"large, med, tiny",69.8
8722,C44H87NO3,3,"large, large, tiny",64.66
8274,C43H76NO12P,3,"bigmed, med, tiny",57.99333333333334
8265,C43H75NO9,3,"bigmed, med, tiny",66.78
9079,C46H70O,3,"large, med, tiny",60.879999999999995
8066,C42H79O8P,3,"large, large, tiny",60.47666666666667
603,C13H30NO6P,3,"large, med, tiny",54.800000000000004
8041,C42H78NO8P,3,"bigmed, med, tiny",54.48666666666667
8050,C42H78O5,3,"bigmed, large, tiny",55.85333333333333
8056,C42H79NO15,3,"large, med, tiny",55.843333333333334
602,C13H29O6P,3,"bigmed, large, med",71.60000000000001
8065,C42H79O12P,3,"large, med, tiny",70.92999999999999
8070,C42H80NO9P,3,"large, large, large",52.81333333333333
8115,C42H83O11P,3,"bigmed, large, med",55.47666666666667
8073,C42H80O13P2,3,"large, med, tiny",86.49000000000001
8074,C42H80O13S,3,"bigmed, med, tiny",61.576666666666675
8078,C42H80O5,3,"large, med, tiny",62.32333333333332
8091,C42H81O11P,3,"large, med, tiny",57.26
8992,C45H86NO8P,3,"bigmed, med, tiny",54.836666666666666
525,C13H21N3O6S,3,"large, large, med",52.32333333333333
9019,C45H88NO8P,3,"large, med, tiny",65.61
9022,C45H88O16P2,3,"bigmed, large, med",61.76666666666666
8019,C42H76O6,3,"large, med, tiny",50.98
8012,C42H76NO7P,3,"bigmed, med, tiny",59.90333333333333
8010,C42H75O9P,3,"bigmed, med, tiny",58.5
8008,C42H75O13P,3,"large, med, tiny",63.45666666666667
8005,C42H75O10P,3,"bigmed, med, tiny",59.05666666666667
8004,C42H75NO9,3,"bigmed, large, tiny",58.166666666666664
8000,C42H75NO4,3,"large, med, tiny",56.196666666666665
7981,C42H74NO10P,3,"bigmed, med, tiny",61.11333333333334
9064,C46H67O8P,3,"large, med, tiny",56.95666666666667
