Formula,Runs,Avg_Mass,Avg_RT,Avg_Score,Occurrence_Count,Run_Names,Num_Runs
C53H82NO8P,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",891.5783166666666,19.487,97.36833333333334,6,"bigmed, large, large, large, med, tiny",6
C38H73NO9,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",687.5291166666666,18.703166666666664,64.78,6,"bigmed, large, large, large, med, tiny",6
C24H42O6,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",426.29778333333337,14.276333333333334,61.185,6,"bigmed, large, large, large, med, tiny",6
C42H81O7P,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",728.5737333333333,19.240166666666667,70.45333333333333,6,"bigmed, large, large, large, med, tiny",6
C24H30O6,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",414.20368333333334,7.9238333333333335,88.04333333333334,6,"bigmed, large, large, large, med, tiny",6
C37H74NO9P,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",707.5051166666667,19.474,70.31833333333333,6,"bigmed, large, large, large, med, tiny",6
C37H71O9P,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",690.4786333333333,19.478333333333335,70.79666666666667,6,"bigmed, large, large, large, med, tiny",6
C37H71O7P,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",658.4954666666666,19.170833333333334,71.40666666666667,6,"bigmed, large, large, large, med, tiny",6
C44H78NO7P,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",763.5515333333333,17.230666666666668,59.105,6,"bigmed, large, large, large, med, tiny",6
C5H8O2,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",100.05228333333334,7.9431666666666665,97.63499999999999,6,"bigmed, large, large, large, med, tiny",6
C16H26N6O5,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",382.1973,13.008333333333333,75.13333333333334,6,"bigmed, large, large, large, med, tiny",6
C32H62NO11P,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",667.4021666666666,19.322333333333333,66.55,6,"bigmed, large, large, large, med, tiny",6
C37H59NO8,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",645.4215833333334,18.941166666666664,86.20833333333333,6,"bigmed, large, large, large, med, tiny",6
C13H9NO2,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",211.06271666666666,9.697,70.125,6,"bigmed, large, large, large, med, tiny",6
C18H26O4,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",306.18148333333335,13.823833333333333,67.755,6,"bigmed, large, large, large, med, tiny",6
C42H73O10P,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",768.4995166666668,19.482666666666667,63.824999999999996,6,"bigmed, large, large, large, med, tiny",6
C21H33NO4,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",363.2400333333333,11.1385,56.39166666666667,6,"bigmed, large, large, large, med, tiny",6
C33H54O6,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",546.3903833333333,14.996666666666668,77.22666666666667,6,"bigmed, large, large, large, med, tiny",6
C65H127O8P,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",1066.9233000000002,19.062166666666666,74.88333333333334,6,"bigmed, large, large, large, med, tiny",6
C11H14N2O4,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",238.09523333333334,7.093166666666666,68.35666666666667,6,"bigmed, large, large, large, med, tiny",6
C36H64NO9P,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",685.4323166666667,19.183833333333332,80.11666666666666,6,"bigmed, large, large, large, med, tiny",6
C39H67N2O6P,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",690.4783333333334,18.789666666666665,75.21666666666667,6,"bigmed, large, large, large, med, tiny",6
C50H88NO11P,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",909.6083166666667,18.81566666666667,77.62666666666667,6,"bigmed, large, large, large, med, tiny",6
C39H69O7P,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",680.47715,18.945666666666668,74.06166666666667,6,"bigmed, large, large, large, med, tiny",6
C40H78NO9P,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",747.5427833333333,19.474,73.71666666666665,6,"bigmed, large, large, large, med, tiny",6
C29H57O7P,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",548.3855500000001,18.902,79.165,6,"bigmed, large, large, large, med, tiny",6
C17H19NO4,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",301.13293333333337,17.30516666666667,74.24166666666666,6,"bigmed, large, large, large, med, tiny",6
C46H64O4,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",680.4768666666668,19.097166666666666,61.65,6,"bigmed, large, large, large, med, tiny",6
C46H70O4,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",686.5266166666667,19.1015,66.51666666666667,6,"bigmed, large, large, large, med, tiny",6
C28H57O8P,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",552.3823333333333,18.19666666666667,76.73833333333333,6,"bigmed, large, large, large, med, tiny",6
C44H66O4,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",658.4958666666666,19.1015,69.8,6,"bigmed, large, large, large, med, tiny",6
C46H90NO8P,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",815.6402333333334,14.261000000000001,62.25833333333333,6,"bigmed, large, large, large, med, tiny",6
C43H83O7P,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",742.5884,19.335333333333335,70.54,6,"bigmed, large, large, large, med, tiny",6
C28H52NO7P,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",545.3472,17.720833333333335,68.49333333333333,6,"bigmed, large, large, large, med, tiny",6
C16H32O,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",240.24530000000001,12.220833333333333,94.60666666666667,6,"bigmed, large, large, large, med, tiny",6
C47H89O14P,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",908.6048999999999,19.487,70.37333333333333,6,"bigmed, large, large, large, med, tiny",6
C16H35N,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",241.2763,8.959000000000001,92.86833333333334,6,"bigmed, large, large, large, med, tiny",6
C48H68O4,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",708.5085666666668,19.105833333333333,58.40166666666667,6,"bigmed, large, large, large, med, tiny",6
C17H30N6O4S,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",414.20405,7.9238333333333335,77.655,6,"bigmed, large, large, large, med, tiny",6
C18H30O,"['large', 'large', 'large', 'large', 'med', 'tiny']",262.22908333333334,10.229166666666666,76.95666666666666,6,"large, large, large, large, med, tiny",6
C48H90NO11P,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",887.6262,18.772333333333332,78.685,6,"bigmed, large, large, large, med, tiny",6
C49H81NO13,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",891.5783333333334,19.487,64.49666666666667,6,"bigmed, large, large, large, med, tiny",6
C42H85N2O6P,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",744.6152833333334,18.292166666666667,61.415,6,"bigmed, large, large, large, med, tiny",6
C26H45NO4,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",435.33661666666666,16.170333333333335,70.91166666666668,6,"bigmed, large, large, large, med, tiny",6
C39H75O7P,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",686.5263333333334,18.798333333333332,70.05166666666666,6,"bigmed, large, large, large, med, tiny",6
C4H9NO2,"['bigmed', 'large', 'large', 'large', 'large', 'tiny']",103.06325,4.8075,83.64333333333333,6,"bigmed, large, large, large, large, tiny",6
C50H85O11P,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",892.58185,19.183666666666667,76.77833333333332,6,"bigmed, large, large, large, med, tiny",6
C66H124NO8P,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",1089.9091666666666,19.209999999999997,68.27,6,"bigmed, large, large, large, med, tiny",6
C42H73N2O6P,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",732.5245833333333,19.487,65.63666666666667,6,"bigmed, large, large, large, med, tiny",6
C20H37NO4,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",355.27233333333334,13.347166666666666,61.165,6,"bigmed, large, large, large, med, tiny",6
C6H12,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",84.09375,14.313,96.71666666666665,6,"bigmed, large, large, large, med, tiny",6
C18H30O3S,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",326.19263333333333,11.426833333333335,77.58666666666666,6,"bigmed, large, large, large, med, tiny",6
C18H35NO2,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",297.26635000000005,7.738166666666667,94.28333333333335,6,"bigmed, large, large, large, med, tiny",6
C6H8O,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",96.05728333333333,12.275666666666666,86.15166666666666,6,"bigmed, large, large, large, med, tiny",6
C35H70NO9P,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",679.4737333333334,19.465333333333334,66.53500000000001,6,"bigmed, large, large, large, med, tiny",6
C18H35NO,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",281.2717,12.693,89.13499999999999,6,"bigmed, large, large, large, med, tiny",6
C35H67N2O6P,"['bigmed', 'large', 'large', 'large', 'med', 'tiny']",642.4718333333334,18.954333333333334,70.84333333333333,6,"bigmed, large, large, large, med, tiny",6
C9H15NO5,"['bigmed', 'bigmed', 'large', 'large', 'med', 'tiny']",217.09451666666666,13.597666666666667,68.81166666666667,6,"bigmed, bigmed, large, large, med, tiny",6
C31H52O11,"['bigmed', 'large', 'large', 'med', 'tiny']",600.34874,18.028,69.90599999999999,5,"bigmed, large, large, med, tiny",5
C27H45NO,"['bigmed', 'large', 'large', 'med', 'tiny']",399.34929999999997,13.5756,63.848,5,"bigmed, large, large, med, tiny",5
C40H67NO6,"['bigmed', 'large', 'large', 'med', 'tiny']",657.49552,15.9592,73.048,5,"bigmed, large, large, med, tiny",5
C35H65NO4,"['bigmed', 'large', 'large', 'med', 'tiny']",563.49184,18.1368,54.55800000000001,5,"bigmed, large, large, med, tiny",5
C48H81O8P,"['large', 'large', 'large', 'large', 'tiny']",816.56636,13.025,54.367999999999995,5,"large, large, large, large, tiny",5
C35H61NO5,"['bigmed', 'large', 'large', 'med', 'tiny']",575.45842,16.776600000000002,76.882,5,"bigmed, large, large, med, tiny",5
C35H65O9P,"['bigmed', 'large', 'large', 'med', 'tiny']",660.4389199999999,15.518200000000002,57.86,5,"bigmed, large, large, med, tiny",5
C27H34O4,"['bigmed', 'large', 'large', 'med', 'tiny']",422.24572,14.662,72.64399999999999,5,"bigmed, large, large, med, tiny",5
C40H71NO9,"['bigmed', 'large', 'large', 'med', 'tiny']",709.512,18.9112,64.2,5,"bigmed, large, large, med, tiny",5
C27H53O9P,"['bigmed', 'large', 'large', 'med', 'tiny']",552.34114,12.0622,67.616,5,"bigmed, large, large, med, tiny",5
C16H28O4,"['bigmed', 'large', 'large', 'med', 'tiny']",284.19836,10.689400000000001,72.494,5,"bigmed, large, large, med, tiny",5
C31H52O10,"['bigmed', 'large', 'large', 'med', 'tiny']",584.3545,18.7502,76.032,5,"bigmed, large, large, med, tiny",5
C49H68O4,"['bigmed', 'large', 'large', 'med', 'tiny']",720.50808,19.0828,70.872,5,"bigmed, large, large, med, tiny",5
C40H76O10,"['bigmed', 'large', 'large', 'large', 'tiny']",716.54502,16.1102,60.612,5,"bigmed, large, large, large, tiny",5
C28H40O6,"['large', 'large', 'large', 'med', 'tiny']",472.28278,8.2638,58.512,5,"large, large, large, med, tiny",5
C40H76O12S,"['bigmed', 'large', 'large', 'med', 'tiny']",780.5058799999999,16.4226,61.568000000000005,5,"bigmed, large, large, med, tiny",5
C14H24O2,"['bigmed', 'large', 'large', 'med', 'tiny']",224.17756,19.721799999999998,98.922,5,"bigmed, large, large, med, tiny",5
C35H60O8,"['bigmed', 'large', 'large', 'med', 'tiny']",608.43098,18.4494,62.862,5,"bigmed, large, large, med, tiny",5
C20H31NO6,"['bigmed', 'large', 'large', 'med', 'tiny']",381.21528,10.8872,85.724,5,"bigmed, large, large, med, tiny",5
C47H81O8P,"['bigmed', 'large', 'large', 'med', 'tiny']",804.56944,18.9374,67.73,5,"bigmed, large, large, med, tiny",5
C28H48O4,"['bigmed', 'large', 'large', 'med', 'tiny']",448.35591999999997,16.122,79.50399999999999,5,"bigmed, large, large, med, tiny",5
C17H24O3,"['bigmed', 'large', 'large', 'med', 'tiny']",276.1719,8.7514,72.796,5,"bigmed, large, large, med, tiny",5
C28H50O5,"['bigmed', 'large', 'large', 'large', 'tiny']",466.36684,14.842400000000001,63.79600000000001,5,"bigmed, large, large, large, tiny",5
C48H91NO9,"['bigmed', 'large', 'large', 'large', 'med']",825.6690000000001,17.467599999999997,53.524,5,"bigmed, large, large, large, med",5
C36H64N7O18P3S,"['bigmed', 'large', 'large', 'med', 'tiny']",1007.32438,19.613,83.76,5,"bigmed, large, large, med, tiny",5
C49H76O4,"['bigmed', 'large', 'large', 'med', 'tiny']",728.57406,19.3842,71.664,5,"bigmed, large, large, med, tiny",5
C14H26O,"['bigmed', 'large', 'large', 'med', 'tiny']",210.19824,10.6644,86.244,5,"bigmed, large, large, med, tiny",5
C16H26O3,"['bigmed', 'large', 'large', 'large', 'med']",266.18724,10.321200000000001,59.248000000000005,5,"bigmed, large, large, large, med",5
C25H51NO4,"['bigmed', 'large', 'large', 'med', 'tiny']",429.38036,12.197,75.36600000000001,5,"bigmed, large, large, med, tiny",5
C39H73NO9,"['bigmed', 'large', 'large', 'med', 'tiny']",699.52722,19.5142,70.65,5,"bigmed, large, large, med, tiny",5
C33H65NO8,"['bigmed', 'large', 'large', 'large', 'large']",603.4703,17.897,63.448,5,"bigmed, large, large, large, large",5
C50H87O9P,"['bigmed', 'large', 'large', 'med', 'tiny']",862.6088400000001,19.072,59.722,5,"bigmed, large, large, med, tiny",5
C70H118O13S,"['bigmed', 'large', 'large', 'med', 'tiny']",1198.8251,19.5922,74.69800000000001,5,"bigmed, large, large, med, tiny",5
C26H34O6,"['bigmed', 'large', 'large', 'med', 'tiny']",442.236,10.144400000000001,73.17999999999999,5,"bigmed, large, large, med, tiny",5
C17H33N5O5,"['bigmed', 'large', 'large', 'med', 'tiny']",387.2464,5.9398,82.36800000000001,5,"bigmed, large, large, med, tiny",5
C50H78O4,"['bigmed', 'large', 'large', 'med', 'tiny']",742.58842,20.1274,59.64,5,"bigmed, large, large, med, tiny",5
C50H78NO8P,"['bigmed', 'large', 'large', 'med', 'tiny']",851.54838,13.8554,54.2,5,"bigmed, large, large, med, tiny",5
C12H21N5O3,"['bigmed', 'large', 'large', 'med', 'tiny']",283.16441999999995,12.3096,75.048,5,"bigmed, large, large, med, tiny",5
C33H57NO6,"['bigmed', 'large', 'large', 'med', 'tiny']",563.4211,16.7766,78.756,5,"bigmed, large, large, med, tiny",5
C71H102O6,"['bigmed', 'large', 'large', 'large', 'med']",1050.7675199999999,19.534,73.20599999999999,5,"bigmed, large, large, large, med",5
C12H21NO5,"['bigmed', 'large', 'large', 'med', 'tiny']",259.14245999999997,8.133,62.532,5,"bigmed, large, large, med, tiny",5
C20H36O3,"['bigmed', 'large', 'large', 'med', 'tiny']",324.2652,12.405800000000001,61.548,5,"bigmed, large, large, med, tiny",5
C39H78NO9P,"['bigmed', 'large', 'large', 'med', 'tiny']",735.5373400000001,19.3688,63.972,5,"bigmed, large, large, med, tiny",5
C49H93NO9,"['bigmed', 'large', 'large', 'large', 'tiny']",839.6875200000001,16.137999999999998,56.098,5,"bigmed, large, large, large, tiny",5
C26H48O3,"['bigmed', 'large', 'large', 'med', 'tiny']",408.35875999999996,13.357,64.17999999999999,5,"bigmed, large, large, med, tiny",5
C26H48O4,"['bigmed', 'large', 'large', 'large', 'large']",424.35406,16.7798,64.33,5,"bigmed, large, large, large, large",5
C26H52NO9P,"['bigmed', 'large', 'large', 'med', 'tiny']",553.33852,17.296,79.964,5,"bigmed, large, large, med, tiny",5
C20H34O8,"['bigmed', 'large', 'large', 'med', 'tiny']",402.22516,12.0726,83.944,5,"bigmed, large, large, med, tiny",5
C49H84O15,"['bigmed', 'large', 'large', 'med', 'tiny']",912.5818800000001,13.809800000000001,54.839999999999996,5,"bigmed, large, large, med, tiny",5
C26H53N2O7P,"['bigmed', 'large', 'large', 'med', 'tiny']",536.3591,18.1008,90.688,5,"bigmed, large, large, med, tiny",5
C49H83NO13,"['bigmed', 'large', 'large', 'med', 'tiny']",893.58404,16.333199999999998,65.398,5,"bigmed, large, large, med, tiny",5
C15H26O3,"['bigmed', 'large', 'large', 'med', 'tiny']",254.18804,8.3096,69.922,5,"bigmed, large, large, med, tiny",5
C49H79O8P,"['bigmed', 'large', 'large', 'large', 'med']",826.55164,19.3728,72.714,5,"bigmed, large, large, large, med",5
C46H86NO13P,"['bigmed', 'large', 'large', 'med', 'tiny']",891.57852,19.2076,74.524,5,"bigmed, large, large, med, tiny",5
C28H52O5,"['bigmed', 'large', 'large', 'med', 'tiny']",468.38306,13.450800000000001,65.426,5,"bigmed, large, large, med, tiny",5
C43H73NO8,"['bigmed', 'large', 'large', 'med', 'tiny']",731.5358,11.854,73.172,5,"bigmed, large, large, med, tiny",5
C44H75NO6,"['bigmed', 'large', 'large', 'med', 'tiny']",713.55458,19.3688,65.84200000000001,5,"bigmed, large, large, med, tiny",5
C16H30O3,"['bigmed', 'large', 'large', 'med', 'tiny']",270.2192,8.111799999999999,68.56800000000001,5,"bigmed, large, large, med, tiny",5
C41H75O15P,"['large', 'large', 'large', 'large', 'tiny']",838.48516,13.5452,59.326,5,"large, large, large, large, tiny",5
C16H33NO,"['bigmed', 'large', 'large', 'med', 'tiny']",255.2561,12.1514,83.936,5,"bigmed, large, large, med, tiny",5
C18H37NO,"['bigmed', 'large', 'large', 'med', 'tiny']",283.2871,14.7446,84.272,5,"bigmed, large, large, med, tiny",5
C41H78O5,"['bigmed', 'large', 'large', 'med', 'tiny']",650.58282,19.4052,67.84400000000001,5,"bigmed, large, large, med, tiny",5
C19H37NO3,"['bigmed', 'large', 'large', 'med', 'tiny']",327.27574,11.4024,70.166,5,"bigmed, large, large, med, tiny",5
C16H32O2,"['bigmed', 'large', 'large', 'med', 'tiny']",256.23958000000005,6.6934,94.036,5,"bigmed, large, large, med, tiny",5
C43H82NO7P,"['bigmed', 'large', 'large', 'med', 'tiny']",755.58416,17.316,60.589999999999996,5,"bigmed, large, large, med, tiny",5
C43H77O7P,"['bigmed', 'large', 'large', 'med', 'tiny']",736.53998,19.3374,65.84,5,"bigmed, large, large, med, tiny",5
C13H26,"['bigmed', 'large', 'large', 'med', 'tiny']",182.20304000000002,10.6166,91.806,5,"bigmed, large, large, med, tiny",5
C16H30O4,"['bigmed', 'large', 'large', 'med', 'tiny']",286.21444,9.687000000000001,70.292,5,"bigmed, large, large, med, tiny",5
C30H57NO5,"['bigmed', 'large', 'large', 'med', 'tiny']",511.42326,16.080199999999998,74.406,5,"bigmed, large, large, med, tiny",5
C29H61N2O6P,"['bigmed', 'large', 'large', 'med', 'tiny']",564.42482,16.760399999999997,64.244,5,"bigmed, large, large, med, tiny",5
C41H81NO5,"['bigmed', 'large', 'large', 'med', 'tiny']",667.6102,18.7712,57.02,5,"bigmed, large, large, med, tiny",5
C30H49NO6,"['bigmed', 'large', 'large', 'med', 'tiny']",519.36014,14.399799999999999,68.19,5,"bigmed, large, large, med, tiny",5
C43H56O6,"['bigmed', 'large', 'large', 'med', 'tiny']",668.40654,19.186799999999998,64.486,5,"bigmed, large, large, med, tiny",5
C35H50N2O5,"['bigmed', 'large', 'large', 'med', 'tiny']",578.36784,17.2596,52.666,5,"bigmed, large, large, med, tiny",5
C15H29N3O4,"['bigmed', 'large', 'large', 'large', 'tiny']",315.21558,10.751999999999999,64.47200000000001,5,"bigmed, large, large, large, tiny",5
C30H56O5,"['bigmed', 'large', 'large', 'med', 'tiny']",496.41220000000004,16.7244,57.794000000000004,5,"bigmed, large, large, med, tiny",5
C30H54O13S,"['bigmed', 'large', 'large', 'med', 'tiny']",654.32854,13.1494,73.62,5,"bigmed, large, large, med, tiny",5
C9H19N3O4,"['bigmed', 'large', 'large', 'med', 'tiny']",233.1379,17.2428,72.562,5,"bigmed, large, large, med, tiny",5
C30H50NO7P,"['bigmed', 'large', 'large', 'med', 'tiny']",567.32874,15.985,54.976,5,"bigmed, large, large, med, tiny",5
C10H13N3O2,"['bigmed', 'large', 'large', 'med', 'tiny']",207.1011,15.830599999999999,82.422,5,"bigmed, large, large, med, tiny",5
C42H71NO6,"['bigmed', 'large', 'large', 'med', 'tiny']",685.52296,19.8364,74.114,5,"bigmed, large, large, med, tiny",5
C30H53NO8,"['bigmed', 'large', 'large', 'large', 'tiny']",555.37848,16.3482,58.31,5,"bigmed, large, large, large, tiny",5
C44H75NO8,"['bigmed', 'large', 'large', 'med', 'tiny']",745.55298,11.8908,66.51599999999999,5,"bigmed, large, large, med, tiny",5
C16H30O2,"['bigmed', 'large', 'large', 'med', 'tiny']",254.22388,7.6492,76.088,5,"bigmed, large, large, med, tiny",5
C28H53NO7,"['bigmed', 'large', 'large', 'med', 'tiny']",515.37986,17.711000000000002,72.912,5,"bigmed, large, large, med, tiny",5
C45H81O7P,"['bigmed', 'large', 'large', 'med', 'tiny']",764.5684,19.3844,64.134,5,"bigmed, large, large, med, tiny",5
C28H55N2O7P,"['bigmed', 'large', 'large', 'med', 'tiny']",562.3734000000001,18.1994,72.854,5,"bigmed, large, large, med, tiny",5
C20H28O3,"['bigmed', 'large', 'large', 'med', 'tiny']",316.20418,8.9906,66.324,5,"bigmed, large, large, med, tiny",5
C20H24O2,"['bigmed', 'large', 'large', 'med', 'tiny']",296.17792,14.6962,79.50399999999999,5,"bigmed, large, large, med, tiny",5
C28H57O9P,"['bigmed', 'large', 'large', 'med', 'tiny']",568.37054,10.28,67.346,5,"bigmed, large, large, med, tiny",5
C46H74O10,"['bigmed', 'large', 'large', 'med', 'tiny']",786.52854,18.377000000000002,65.432,5,"bigmed, large, large, med, tiny",5
C41H66O6,"['bigmed', 'large', 'large', 'med', 'tiny']",654.48768,15.2166,62.358000000000004,5,"bigmed, large, large, med, tiny",5
C34H56O5,"['bigmed', 'large', 'large', 'large', 'tiny']",544.41462,18.749599999999997,60.403999999999996,5,"bigmed, large, large, large, tiny",5
C46H70NO8P,"['bigmed', 'large', 'large', 'med', 'tiny']",795.4854600000001,13.944999999999999,57.55,5,"bigmed, large, large, med, tiny",5
C8H18O3,"['bigmed', 'large', 'large', 'med', 'tiny']",162.12506000000002,7.6292,82.902,5,"bigmed, large, large, med, tiny",5
C29H45NO5,"['bigmed', 'large', 'large', 'med', 'tiny']",487.33046,17.2798,67.838,5,"bigmed, large, large, med, tiny",5
C41H68O9,"['bigmed', 'large', 'large', 'med', 'tiny']",704.48414,19.3584,61.262,5,"bigmed, large, large, med, tiny",5
C41H69NO6,"['bigmed', 'large', 'large', 'med', 'tiny']",671.51628,15.4922,69.236,5,"bigmed, large, large, med, tiny",5
C30H59N2O7P,"['bigmed', 'large', 'large', 'med', 'tiny']",590.4044,18.506,70.588,5,"bigmed, large, large, med, tiny",5
C44H77NO9,"['bigmed', 'large', 'large', 'med', 'tiny']",763.56074,19.5506,75.498,5,"bigmed, large, large, med, tiny",5
C45H77NO8,"['bigmed', 'large', 'large', 'med', 'tiny']",759.56782,15.008799999999999,61.05,5,"bigmed, large, large, med, tiny",5
C16H30N6O6,"['bigmed', 'large', 'large', 'med', 'tiny']",402.22506,14.1972,64.088,5,"bigmed, large, large, med, tiny",5
C41H71NO9,"['bigmed', 'large', 'large', 'med', 'tiny']",721.51114,19.374000000000002,62.96600000000001,5,"bigmed, large, large, med, tiny",5
C13H22O2,"['bigmed', 'large', 'large', 'med', 'tiny']",210.161,9.905,75.65599999999999,5,"bigmed, large, large, med, tiny",5
C45H72NO7P,"['bigmed', 'large', 'large', 'med', 'tiny']",769.50436,19.5506,65.19800000000001,5,"bigmed, large, large, med, tiny",5
C16H30O,"['bigmed', 'large', 'large', 'med', 'tiny']",238.22952,12.1514,83.86800000000001,5,"bigmed, large, large, med, tiny",5
C35H54O4,"['bigmed', 'large', 'large', 'med', 'tiny']",538.40486,15.5392,68.104,5,"bigmed, large, large, med, tiny",5
C16H35NO2,"['bigmed', 'large', 'large', 'med', 'tiny']",273.26688,7.374,96.652,5,"bigmed, large, large, med, tiny",5
C44H89O7P,"['bigmed', 'large', 'large', 'med', 'tiny']",760.638,19.223,60.82000000000001,5,"bigmed, large, large, med, tiny",5
C44H80O12S,"['bigmed', 'large', 'large', 'med', 'tiny']",832.5359000000001,15.1966,59.79,5,"bigmed, large, large, med, tiny",5
C13H23NO6,"['bigmed', 'large', 'large', 'med', 'tiny']",289.15404,13.3458,66.522,5,"bigmed, large, large, med, tiny",5
C29H54O10,"['bigmed', 'large', 'large', 'med', 'tiny']",562.3728,18.7762,78.55199999999999,5,"bigmed, large, large, med, tiny",5
C25H48O4,"['bigmed', 'large', 'large', 'med', 'tiny']",412.35404,11.3764,80.22200000000001,5,"bigmed, large, large, med, tiny",5
C4H9NO4,"['bigmed', 'large', 'large', 'med', 'tiny']",135.05422000000002,21.005000000000003,82.808,5,"bigmed, large, large, med, tiny",5
C14H28,"['bigmed', 'large', 'large', 'med', 'tiny']",196.21905999999998,14.5262,98.274,5,"bigmed, large, large, med, tiny",5
C18H18O5,"['bigmed', 'large', 'large', 'med', 'tiny']",314.11494000000005,9.3856,91.24600000000001,5,"bigmed, large, large, med, tiny",5
C11H21NO5,"['bigmed', 'large', 'large', 'med', 'tiny']",247.1435,14.577000000000002,75.43199999999999,5,"bigmed, large, large, med, tiny",5
C15H26N6O4,"['bigmed', 'large', 'large', 'large', 'large']",354.20156,15.948400000000001,62.532,5,"bigmed, large, large, large, large",5
C59H113O13P,"['bigmed', 'large', 'large', 'med', 'tiny']",1060.7969799999998,15.3734,64.648,5,"bigmed, large, large, med, tiny",5
C59H112O15,"['bigmed', 'large', 'large', 'med', 'tiny']",1060.7998,17.2596,82.262,5,"bigmed, large, large, med, tiny",5
C58H98O6,"['bigmed', 'large', 'large', 'med', 'tiny']",890.7364,14.9572,53.00600000000001,5,"bigmed, large, large, med, tiny",5
C38H64O9,"['bigmed', 'large', 'large', 'med', 'tiny']",664.4539,18.7348,72.6,5,"bigmed, large, large, med, tiny",5
C38H65NO3,"['large', 'large', 'large', 'med', 'tiny']",583.4982,18.3136,62.374,5,"large, large, large, med, tiny",5
C36H70NO9P,"['bigmed', 'large', 'large', 'med', 'tiny']",691.4815000000001,18.7346,68.682,5,"bigmed, large, large, med, tiny",5
C18H32O,"['bigmed', 'large', 'large', 'med', 'tiny']",264.24536,12.0472,92.74600000000001,5,"bigmed, large, large, med, tiny",5
C21H38O2,"['bigmed', 'large', 'large', 'med', 'tiny']",322.28746,14.5154,65.74,5,"bigmed, large, large, med, tiny",5
C18H20O4,"['bigmed', 'large', 'large', 'med', 'tiny']",300.13502,9.204,72.986,5,"bigmed, large, large, med, tiny",5
C57H111O13P,"['bigmed', 'large', 'large', 'med', 'tiny']",1034.7712,19.805200000000003,60.952,5,"bigmed, large, large, med, tiny",5
C36H56O4,"['bigmed', 'large', 'large', 'med', 'tiny']",552.42164,12.5348,60.724000000000004,5,"bigmed, large, large, med, tiny",5
C57H110O13S,"['bigmed', 'large', 'large', 'med', 'tiny']",1034.76924,19.768800000000002,67.556,5,"bigmed, large, large, med, tiny",5
C22H34O5,"['bigmed', 'large', 'large', 'med', 'tiny']",378.242,6.2888,64.39200000000001,5,"bigmed, large, large, med, tiny",5
C21H34O5S,"['bigmed', 'large', 'large', 'med', 'tiny']",398.21366,9.3896,73.03,5,"bigmed, large, large, med, tiny",5
